longitude,latitude,Planting Site Width,Planting Site Length,Genus,Species,Common Name,Diameter,Tree Height,Canopy Height
-75.313986722,40.0365625204,,,Magnolia,x soulangiana,Chinese magnolia, Saucer magnolia,6,
-75.2539955825,40.019540791,,,Liriodendron,tulipifera,Tulip tree,39,,
-75.3158091415,40.0358607872,,,Ilex,cornuta,Chinese Holly,2,,
-75.2521591704,40.0196953995,,,Liriodendron,tulipifera,Tulip tree,13,,
-75.2598677753,40.0183186639,,,Liriodendron,tulipifera,Tulip tree,27,,
-75.152602825,39.9494077919,,,Sophora,japonica,Japanese pagoda tree,,,
-75.1738486992,39.9499148133,3,3,Gleditsia,triacanthos,Thornless honeylocust,4,,
-75.3973173757,39.9215369006,,,Liriodendron,tulipifera,Tulip tree,49.0197224723,,
-75.1569739538,39.9483789252,,,Sophora,japonica,Japanese pagoda tree,,,
-75.176317,39.949547,,,Gleditsia,triacanthos,Thornless honeylocust,,,
-75.2889355372,40.0287810426,,,Liriodendron,tulipifera,Tulip tree,36,,
-75.193765,40.0387429,,,Liriodendron,tulipifera,Tulip tree,48,,
-75.1803822644,39.9404035148,2,4,Gleditsia,triacanthos,Thornless honeylocust,10,,
-75.1696677392,39.9549432687,,,Ulmus,americana,American elm,,,
-75.1575020726,39.9551584445,,,Sophora,japonica,Japanese pagoda tree,,,
-75.1463838546,39.9539872104,,,Sophora,japonica,Japanese pagoda tree,,,
-75.1458235728,39.9532637767,,,Sophora,japonica,Japanese pagoda tree,,,
-75.1458488726,39.9531794519,,,Sophora,japonica,Japanese pagoda tree,,,
-75.1683821454,39.9513806777,,,Ulmus,americana,American elm,,,
-75.1690470853,39.9515491938,,,Ulmus,americana,American elm,,,
-75.1733725196,39.9522920977,,,Sophora,japonica,Japanese pagoda tree,,,
-75.169973248,39.9489267651,,,Ulmus,americana,American elm,,,
-75.1730929464,39.9492004677,,,Sophora,japonica,Japanese pagoda tree,,,
-75.1530950222,39.9495633915,,,Ulmus,americana,American elm,,,
-75.1549860611,39.9497040673,,,Ulmus,americana,American elm,,,
-75.1631699093,39.9507323353,,,Ulmus,carpinfolia,Danada charm elm,,,
-75.1619607319,39.9500750998,,,Ulmus,americana,American elm,,,
-75.1583205358,39.948651513,,,Ulmus,americana,American elm,,,
-75.1554852244,39.948207367,,,Ulmus,americana,American elm,,,
-75.1475749764,39.9492144458,,,Ulmus,americana,American elm,,,
-75.1771838152,39.9460797132,,,Sophora,japonica,Japanese pagoda tree,,,
-75.178818524,39.9491899948,,,Sophora,japonica,Japanese pagoda tree,,,
-75.1830763233,39.9463821743,,,Sophora,japonica,Japanese pagoda tree,,,
-75.182752646,39.94700264,,,Sophora,japonica,Japanese pagoda tree,,,
-75.1547924072,39.9469242822,,,Sophora,japonica,Japanese pagoda tree,,,
-75.1452679218,39.9424747928,,,Sophora,japonica,Japanese pagoda tree,,,
-75.1503891187,39.944649763,,,Sophora,japonica,Japanese pagoda tree,,,
-75.1450370247,39.9444068747,,,Sophora,japonica,Japanese pagoda tree,,,
-75.1449694564,39.9445683014,,,Sophora,japonica,Japanese pagoda tree,,,
-75.1664238252,39.931532042,,,Gleditsia,triacanthos,Thornless honeylocust,,,
-75.1730703582,39.9575087732,3,3,Ulmus,americana,American elm,8.91267681315,27,4
-75.3018513817,40.0346359973,,,Liriodendron,tulipifera,Tulip tree,48,,
-75.2572716271,40.0199705174,,,Liriodendron,tulipifera,Tulip tree,30,,
-75.27372876,40.0333447515,,,Liriodendron,tulipifera,Tulip tree,26,,
-75.274512559,40.033101326,,,Liriodendron,tulipifera,Tulip tree,33,,
-75.2964038913,40.0246263352,,,Liriodendron,tulipifera,Tulip tree,24,,
-75.3066707437,40.0208830973,12,12,Ulmus,americana,American elm,18,,
-75.3059668934,40.0199947625,12,12,Liriodendron,tulipifera,Tulip tree,32,,
-75.2599037626,39.9984960672,,,Liriodendron,tulipifera,Tulip tree,33,,
-75.3216016616,40.0576586482,,,Liriodendron,tulipifera,Tulip tree,30,,
-75.3044379593,40.015511785,,,Ilex,cornuta,Chinese Holly,8,,
-75.3367247813,40.0496345604,,,Liriodendron,tulipifera,Tulip tree,30,,
-75.2746154895,40.0151027777,,,Chamaecyparis,pisifera,Sawara false cypress,15,,
-75.2954271507,40.0507359369,,,Liriodendron,tulipifera,Tulip tree,38,,
-75.2748877175,39.994185148,,,Magnolia,x soulangiana,Chinese magnolia, Saucer magnolia,8,
-75.2902999885,40.0198729362,,,Ulmus,americana,American elm,41,,
-75.3054919482,40.060042939,,,Ulmus,americana,American elm,9,,
-75.2680290855,40.0525718961,,,Ilex,cornuta,Chinese Holly,4,,
-75.2799402351,39.9983469137,,,Ilex,cornuta,Chinese Holly,2,,
-75.2312203082,40.0004806177,,,Magnolia,virginiana,Sweetbay,9,,
-75.2980072775,40.016722123,,,Ilex,cornuta,Chinese Holly,5,,
-75.2515478071,40.0172750227,,,Liriodendron,tulipifera,Tulip tree,27,,
-75.2539947834,40.0229066296,,,Magnolia,x soulangiana,Chinese magnolia, Saucer magnolia,16,
-75.2650044852,40.016507053,,,Gleditsia,triacanthos,Thornless honeylocust,8,,
-75.2526933517,40.0383094152,,,Liriodendron,tulipifera,Tulip tree,28,,
-75.2711724648,40.028869845,,,Liriodendron,tulipifera,Tulip tree,48,,
-75.269525591,40.0485001138,,,Liriodendron,tulipifera,Tulip tree,30,,
-75.274422609,40.0591566001,,,Liriodendron,tulipifera,Tulip tree,30,,
-75.2489164206,40.0278715087,,,Liriodendron,tulipifera,Tulip tree,29,,
-75.2861997489,40.0277777894,,,Liriodendron,tulipifera,Tulip tree,30,,
-75.2599857332,39.9848160339,6,6,Ulmus,americana,American elm,16,,
-75.3131935087,40.0220779742,7,7,Gleditsia,triacanthos,Thornless honeylocust,16,,
-75.2931945418,40.0417591952,,,Magnolia,x soulangiana,Chinese magnolia, Saucer magnolia,3,
-75.267809296,39.9859038733,,,Magnolia,x soulangiana,Chinese magnolia, Saucer magnolia,12,
-75.2880455546,40.0293182768,,,Liriodendron,tulipifera,Tulip tree,24,,
-75.2896820725,40.0120970426,,,Liriodendron,tulipifera,Tulip tree,54,,
-75.2992522218,40.0298313076,,,Chamaecyparis,pisifera,Sawara false cypress,16,,
-75.2932497417,40.0258034154,,,Liriodendron,tulipifera,Tulip tree,27,,
-75.2371269681,40.0172711796,,,Chamaecyparis,pisifera,Sawara false cypress,9,,
-75.2819962763,40.0483655887,,,Gleditsia,triacanthos,Thornless honeylocust,3,,
-75.2269853803,40.0126969868,,,Liriodendron,tulipifera,Tulip tree,31,,
-75.3063185743,40.0595063567,,,Liriodendron,tulipifera,Tulip tree,26,,
-75.282579561,40.0035758105,5,5,Gleditsia,triacanthos,Thornless honeylocust,9,,
-75.2894532517,40.0643218853,,,Liriodendron,tulipifera,Tulip tree,41,,
-75.285003114,40.0146368873,,,Liriodendron,tulipifera,Tulip tree,39,,
-75.2864106143,39.996935304,,,Chamaecyparis,pisifera,Sawara false cypress,22,,
-75.3010641054,40.0221857163,,,Liriodendron,tulipifera,Tulip tree,28,,
-75.3009170209,40.0234888008,,,Liriodendron,tulipifera,Tulip tree,27,,
-75.2275557282,40.0075791081,,,Gleditsia,triacanthos,Thornless honeylocust,14,,
-75.3057128804,40.0418569249,,,Ulmus,americana,American elm,28,,
-75.2926450738,40.0132077781,,,Magnolia,virginiana,Sweetbay,3,,
-75.30856894,40.0353658097,,,Liriodendron,tulipifera,Tulip tree,34,,
-75.3141900615,40.0365192673,,,Magnolia,x soulangiana,Chinese magnolia, Saucer magnolia,6,
-75.2844580551,39.9955546953,,,Chamaecyparis,pisifera,Sawara false cypress,17,,
-75.2545166649,40.0211737131,,,Liriodendron,tulipifera,Tulip tree,7,,
-75.3089410987,40.0372989142,,,Magnolia,x soulangiana,Chinese magnolia, Saucer magnolia,15,
-75.3479775752,40.0530427547,,,Gleditsia,triacanthos,Thornless honeylocust,18,,
-75.3314155528,40.0441981263,,,Liriodendron,tulipifera,Tulip tree,8,,
-75.2562905659,40.0158810259,,,Cornus,alternifolia,Alternateleaf dogwood,3,,
-75.4555810203,40.1925371557,,,Gleditsia,triacanthos,Thornless honeylocust,23.5549315776,,
-75.4560133252,40.192385709,,,Magnolia,x soulangiana,Chinese magnolia, Saucer magnolia,12.4649923833,
-75.4569208824,40.1930442392,,,Ulmus,americana,American elm,9.8676064717,,
-75.4589583367,40.1932834075,,,Sophora,japonica,Japanese pagoda tree,11.9366207319,,
-75.4565289792,40.1978832487,,,Abies,concolor,White fir,5.72957795131,,
-75.4555793691,40.1933756973,,,Gleditsia,triacanthos,Thornless honeylocust,9.23098669933,,
-75.4580713147,40.1906188324,,,Magnolia,x soulangiana,Chinese magnolia, Saucer magnolia,9.76438599234,
-74.960052614,40.148857967,,,Liriodendron,tulipifera,Tulip tree,44,,
-75.4700372208,40.1898576879,,,Liriodendron,tulipifera,Tulip tree,56,,
-75.515251,40.137365,,,Gleditsia,triacanthos,Thornless honeylocust,20,,
-75.514593,40.12939,,,Gleditsia,triacanthos,Thornless honeylocust,4.9,,
-75.515208,40.13071,,,Gleditsia,triacanthos,Thornless honeylocust,9.1,,
-75.2469126147,40.0158571048,99,99,Liriodendron,tulipifera,Tulip tree,28,80,
-75.3472916409,40.1048132971,,,Ulmus,americana,American elm,,,
-75.3474019468,40.1046014759,,,Ulmus,americana,American elm,,,
-75.3507010639,40.0995816844,,,Gleditsia,triacanthos,Thornless honeylocust,,,
-75.1717494428,39.9453555632,,,Gleditsia,triacanthos,Thornless honeylocust,1.5,11,
-75.1572191766,39.9214576259,,,Gleditsia,triacanthos,Thornless honeylocust,18.25,,
-75.1868705978,40.0003881913,,,Gleditsia,triacanthos,Thornless honeylocust,,,
-75.224001313,39.9550022871,,,Gleditsia,triacanthos,Thornless honeylocust,,,
-75.1775516177,39.9526172599,,,Gleditsia,triacanthos,Thornless honeylocust,,,
-75.1671337881,39.983035213,,,Gleditsia,triacanthos,Thornless honeylocust,,,
-75.1675955753,39.983268099,,,Gleditsia,triacanthos,Thornless honeylocust,,,
-75.1683839279,39.9498100044,,,Ulmus,americana,American elm,,,
-75.2441280765,40.0295285907,,,Liriodendron,tulipifera,Tulip tree,36,,
-75.2549605238,40.0146964843,,,Liriodendron,tulipifera,Tulip tree,39,,
-75.2816870552,40.0071236299,6,6,Ulmus,americana,American elm,37,,
-75.3047654094,40.0244529047,,,Chamaecyparis,pisifera,Sawara false cypress,6,,
-75.2992542224,40.0297759037,,,Chamaecyparis,pisifera,Sawara false cypress,23,,
-75.2765807404,39.9826070413,,,Magnolia,x soulangiana,Chinese magnolia, Saucer magnolia,9,
-75.2758966706,39.9899692445,,,Magnolia,x soulangiana,Chinese magnolia, Saucer magnolia,12,
-75.2440404513,40.0200045008,,,Liriodendron,tulipifera,Tulip tree,30,,
-75.2714490162,39.9864856021,,,Chamaecyparis,pisifera,Sawara false cypress,2,,
-75.2830121601,40.0496259921,,,Liriodendron,tulipifera,Tulip tree,37,,
-75.3226241329,40.0557105271,,,Chamaecyparis,pisifera,Sawara false cypress,24,,
-75.2655715683,40.002585784,,,Liriodendron,tulipifera,Tulip tree,35,,
-75.2557606812,40.0125086099,,,Liriodendron,tulipifera,Tulip tree,31,,
-75.3116788895,40.0320512238,,,Liriodendron,tulipifera,Tulip tree,32,,
-75.3115371234,40.0311967296,,,Liriodendron,tulipifera,Tulip tree,29,,
-75.256550479,40.0157751644,,,Liriodendron,tulipifera,Tulip tree,36,,
-75.3017303359,40.0228720617,,,Liriodendron,tulipifera,Tulip tree,27,,
-75.2598729716,40.0138163425,,,Chamaecyparis,pisifera,Sawara false cypress,13,,
-75.1765856876,39.9497664494,,,Sophora,japonica,Japanese pagoda tree,,,
-75.2593313192,40.0201135467,,,Liriodendron,tulipifera,Tulip tree,35,,
-75.2824814358,40.0159953145,,,Liriodendron,tulipifera,Tulip tree,22,,
-75.2870160216,40.0279259078,,,Liriodendron,tulipifera,Tulip tree,27,,
-75.2751992848,40.0327281475,,,Liriodendron,tulipifera,Tulip tree,39,,
-75.2884265613,40.0171828425,,,Liriodendron,tulipifera,Tulip tree,28,,
-75.2791985124,40.0124390686,,,Liriodendron,tulipifera,Tulip tree,32,,
-75.1630802939,39.9507207922,,,Ulmus,carpinfolia,Danada charm elm,,,
-75.2347821483,40.0249341925,,,Cornus,alternifolia,Alternateleaf dogwood,4,,
-75.1549139574,39.9434427453,,,Sophora,japonica,Japanese pagoda tree,,,
-75.1466125743,39.9605858471,,,Sophora,japonica,Japanese pagoda tree,,,
-75.1696439447,39.9550621086,,,Ulmus,americana,American elm,,,
-75.1729236231,39.94925397,,,Sophora,japonica,Japanese pagoda tree,,,
-75.169512184,39.9516003493,,,Ulmus,americana,American elm,,,
-75.1696007202,39.9515255751,,,Ulmus,americana,American elm,,,
-75.1743853953,39.9522094926,,,Ulmus,americana,American elm,,,
-75.1801476708,39.9501957418,,,Sophora,japonica,Japanese pagoda tree,,,
-75.157263783,39.9484210774,,,Sophora,japonica,Japanese pagoda tree,,,
-75.1539673605,39.9469321123,,,Sophora,japonica,Japanese pagoda tree,,,
-75.1549616154,39.9497903647,,,Ulmus,americana,American elm,,,
-75.1622170105,39.9488892735,,,Ulmus,americana,American elm,,,
-75.1621283419,39.9492896162,,,Ulmus,americana,American elm,,,
-75.1601223146,39.948786105,,,Ulmus,americana,American elm,,,
-75.1665831767,39.9495909633,,,Ulmus,americana,American elm,,,
-75.1532743832,39.9463771272,15,15,Ulmus,americana,American elm,10.4,,
-75.1723243107,39.9471707901,,,Sophora,japonica,Japanese pagoda tree,,,
-75.1715482771,39.9444307205,48,48,Gleditsia,triacanthos,Thornless honeylocust,1.5,,
-75.1757022183,39.9459089609,,,Sophora,japonica,Japanese pagoda tree,,,
-75.1778150801,39.9462820071,,,Sophora,japonica,Japanese pagoda tree,,,
-75.1776043234,39.9461347955,,,Sophora,japonica,Japanese pagoda tree,,,
-75.1796198678,39.9455052239,,,Sophora,japonica,Japanese pagoda tree,,,
-75.1517850831,39.9449164967,,,Sophora,japonica,Japanese pagoda tree,,,
-75.1515597752,39.9451963373,,,Sophora,japonica,Japanese pagoda tree,,,
-75.1450600346,39.9431202846,,,Sophora,japonica,Japanese pagoda tree,,,
-75.1483828202,39.9448426288,,,Sophora,japonica,Japanese pagoda tree,,,
-75.3048211184,40.02452117,,,Chamaecyparis,pisifera,Sawara false cypress,13,,
-75.1733385791,39.9575334448,4,6,Ulmus,americana,American elm,21.6450722605,40,19
-75.2680468468,40.0232150749,,,Liriodendron,tulipifera,Tulip tree,29,,
-75.2533291913,39.9939549773,4,4,Liriodendron,tulipifera,Tulip tree,2,,
-75.3227087409,40.041168539,,,Liriodendron,tulipifera,Tulip tree,38,,
-75.2844657457,40.0219077002,,,Liriodendron,tulipifera,Tulip tree,32,,
-75.2265417591,40.0117597467,,,Liriodendron,tulipifera,Tulip tree,39,,
-75.3200237159,40.0582740929,,,Liriodendron,tulipifera,Tulip tree,24,,
-75.2891234579,40.0281671902,,,Liriodendron,tulipifera,Tulip tree,28,,
-75.2576848984,40.0200653141,,,Liriodendron,tulipifera,Tulip tree,37,,
-75.3059035696,40.0199142116,12,12,Liriodendron,tulipifera,Tulip tree,37,,
-75.2337272967,39.9992573629,5,5,Liriodendron,tulipifera,Tulip tree,18,,
-75.2819251082,40.0423581841,,,Gleditsia,triacanthos,Thornless honeylocust,29,,
-75.2754580257,39.9902363574,,,Liriodendron,tulipifera,Tulip tree,40,,
-75.3243587667,40.0551291124,,,Magnolia,x soulangiana,Chinese magnolia, Saucer magnolia,7,
-75.2555099648,40.0117623422,,,Chamaecyparis,pisifera,Sawara false cypress,10,,
-75.270547223,39.9940957404,,,Liriodendron,tulipifera,Tulip tree,23,,
-75.2503746463,40.0249223979,,,Magnolia,x soulangiana,Chinese magnolia, Saucer magnolia,4,
-75.2264542528,40.011643312,,,Liriodendron,tulipifera,Tulip tree,29,,
-75.3190671667,40.0228648329,,,Magnolia,x soulangiana,Chinese magnolia, Saucer magnolia,13,
-75.3105973654,40.0573521853,,,Ulmus,americana,American elm,14,,
-75.3407712681,40.0455515263,,,Liriodendron,tulipifera,Tulip tree,28,,
-75.2859616978,39.9942458557,,,Liriodendron,tulipifera,Tulip tree,42,,
-75.2570872954,40.0168611848,,,Chamaecyparis,pisifera,Sawara false cypress,24,,
-75.2745799715,40.0217878825,,,Ulmus,americana,American elm,3,,
-75.3204194829,40.0471121031,,,Gleditsia,triacanthos,Thornless honeylocust,20,,
-75.2499145633,40.0172690963,,,Magnolia,x soulangiana,Chinese magnolia, Saucer magnolia,4,
-75.3445821101,40.0485077071,,,Gleditsia,triacanthos,Thornless honeylocust,20,,
-75.2524264125,40.0226879132,,,Liriodendron,tulipifera,Tulip tree,22,,
-75.2457388086,40.0288032008,,,Ilex,cornuta,Chinese Holly,3,,
-75.2526414198,40.0384591237,,,Liriodendron,tulipifera,Tulip tree,34,,
-75.2722277128,40.0302980695,,,Liriodendron,tulipifera,Tulip tree,35,,
-75.2750099743,40.0324394244,,,Liriodendron,tulipifera,Tulip tree,36,,
-75.2756278561,40.0207891063,,,Liriodendron,tulipifera,Tulip tree,41,,
-75.2696929679,40.0482312949,,,Liriodendron,tulipifera,Tulip tree,29,,
-75.2777382681,40.0564926339,,,Liriodendron,tulipifera,Tulip tree,39,,
-75.2757898598,40.0578035231,,,Liriodendron,tulipifera,Tulip tree,35,,
-75.2760406612,40.0574614585,,,Liriodendron,tulipifera,Tulip tree,24,,
-75.2771876997,40.0600698482,,,Liriodendron,tulipifera,Tulip tree,41,,
-75.279522349,40.0593661069,,,Liriodendron,tulipifera,Tulip tree,35,,
-75.301934138,40.0344201391,,,Liriodendron,tulipifera,Tulip tree,36,,
-75.2621746644,40.0297541987,,,Liriodendron,tulipifera,Tulip tree,32,,
-75.2362747823,40.0284959908,,,Ulmus,americana,American elm,19,,
-75.263558252,40.0177649997,,,Ulmus,americana,American elm,40,,
-75.3225802958,40.0556269058,,,Chamaecyparis,pisifera,Sawara false cypress,20,,
-75.2734213189,39.9904420046,,,Liriodendron,tulipifera,Tulip tree,22,,
-75.2661631678,39.9925343311,,,Ilex,cornuta,Chinese Holly,5,,
-75.312569773,40.0326079853,,,Liriodendron,tulipifera,Tulip tree,12,,
-75.3087021647,40.0464983876,,,Liriodendron,tulipifera,Tulip tree,20,,
-75.291760902,40.0433353978,,,Liriodendron,tulipifera,Tulip tree,11,,
-75.291153646,40.0418954361,,,Ulmus,americana,American elm,52,,
-75.2674756857,40.0204273958,,,Ilex,cornuta,Chinese Holly,5,,
-75.3345739195,40.038657694,,,Ulmus,americana,American elm,7,,
-75.2790604451,40.0393268057,5,5,Chamaecyparis,pisifera,Sawara false cypress,15,,
-75.2823696091,40.0034777952,5,5,Gleditsia,triacanthos,Thornless honeylocust,8,,
-75.2896341722,40.0246577302,,,Ulmus,americana,American elm,26,,
-75.2853516043,40.0151994389,,,Liriodendron,tulipifera,Tulip tree,29,,
-75.2789284461,39.9994959436,,,Ulmus,americana,American elm,10,,
-75.2512523487,40.001096271,,,Ulmus,americana,American elm,1,,
-75.2589220124,40.031071613,,,Gleditsia,triacanthos,Thornless honeylocust,18,,
-75.2153144349,40.0087093752,,,Gleditsia,triacanthos,Thornless honeylocust,13,,
-75.2948950489,40.0241794691,,,Liriodendron,tulipifera,Tulip tree,40,,
-75.3108311659,40.0422373287,,,Liriodendron,tulipifera,Tulip tree,13,,
-75.3286920822,40.0511902396,,,Chamaecyparis,pisifera,Sawara false cypress,5,,
-75.3475532331,40.0527753295,,,Ilex,cornuta,Chinese Holly,1,,
-75.3158545802,40.0624978852,,,Liriodendron,tulipifera,Tulip tree,9,,
-75.3190618056,40.0336702517,,,Liriodendron,tulipifera,Tulip tree,15,,
-75.2932342444,40.0523333075,,,Magnolia,x soulangiana,Chinese magnolia, Saucer magnolia,11,
-75.341780297,40.0465619767,,,Liriodendron,tulipifera,Tulip tree,30,,
-75.2568641843,40.0246974637,,,Chamaecyparis,pisifera,Sawara false cypress,19,,
-75.2653412705,40.0299781125,,,Cornus,alternifolia,Alternateleaf dogwood,3,,
-75.1691086969,39.9179590061,,,Gleditsia,triacanthos,Thornless honeylocust,1.25,,
-75.4553829536,40.1924717742,,,Gleditsia,triacanthos,Thornless honeylocust,24.8281711223,,
-75.455745823,40.192388452,,,Gleditsia,triacanthos,Thornless honeylocust,21.6450722605,,
-75.4560286193,40.193045554,,,Ulmus,americana,American elm,19.098593171,,
-75.4564055976,40.1978852974,,,Abies,concolor,White fir,1.9098593171,,
-75.4556544709,40.1934023325,,,Gleditsia,triacanthos,Thornless honeylocust,9.54929658551,,
-75.4591895189,40.1909995478,,,Magnolia,x soulangiana,Chinese magnolia, Saucer magnolia,5.91234372788,
-74.9599453256,40.1490219832,,,Liriodendron,tulipifera,Tulip tree,45,,
-75.4700747718,40.1898945693,,,Liriodendron,tulipifera,Tulip tree,50,,
-75.15837,39.94674,,,Betula,spp,Birch,,,
-75.521062,40.124544,,,Gleditsia,triacanthos,Thornless honeylocust,3.299999,,
-75.515383,40.137818,,,Gleditsia,triacanthos,Thornless honeylocust,21.399999,,
-75.517481,40.125989,,,Gleditsia,triacanthos,Thornless honeylocust,9.6,,
-75.514894,40.130266,,,Gleditsia,triacanthos,Thornless honeylocust,7.9,,
-75.23901,39.93684,,,Liriodendron,tulipifera,Tulip tree,,,
-75.32591,39.89904,15,15,Liriodendron,tulipifera,Tulip tree,1.59,,
-75.1739247143,39.9438354009,48,48,Gleditsia,triacanthos,Thornless honeylocust,2,10,
-75.171841979,39.9449293865,,,Gleditsia,triacanthos,Thornless honeylocust,1.5,11,
-75.1674632728,39.9439299885,,,Liriodendron,tulipifera,Tulip tree,2,8,
-75.1986935735,39.9538584928,,,Gleditsia,triacanthos,Thornless honeylocust,,,
-75.1839093246,40.0694250944,,,Liriodendron,tulipifera,Tulip tree,0,,
-75.142934627,39.946596972,,,Ulmus,americana,American elm,,,
-75.1295460189,39.9874989434,,,Gleditsia,triacanthos,Thornless honeylocust,,,
-75.2219369048,39.946460054,,,Gleditsia,triacanthos,Thornless honeylocust,,,
-75.1818678924,39.9901269868,,,Gleditsia,triacanthos,Thornless honeylocust,,,
-75.2061186512,39.9561936672,,,Gleditsia,triacanthos,Thornless honeylocust,,,
-75.2481625381,39.947584255,,,Gleditsia,triacanthos,Thornless honeylocust,,,
-75.0161601521,40.0421367218,,,Viburnum,prunifolium,Black haw,,,
-75.2098082412,39.9506375392,,,Gleditsia,triacanthos,Thornless honeylocust,,,
-75.174812996,40.0636108699,,,Gleditsia,triacanthos,Thornless honeylocust,,,
